MaxCost 	 MinTurkers 	 MinAcceptance 	 MaxRejection 	 AverageCost 	 AverageF
5390	4	0.2	0.0	2377.0	0.74107
5390	4	0.30000000000000004	0.0	5391.0	0.8581925
5390	4	0.30000000000000004	0.1	5391.0	0.86021334
5390	4	0.30000000000000004	0.2	3343.3333	0.8337744
5390	4	0.4	0.0	5391.0	0.8687036
5390	4	0.4	0.1	5391.0	0.8673126
5390	4	0.4	0.2	5391.0	0.8663469
5390	4	0.5	0.0	5391.0	0.8594458
5390	4	0.5	0.1	5391.0	0.85950184
5390	4	0.5	0.2	5391.0	0.86372715
5390	4	0.5	0.30000000000000004	4864.6665	0.8625153
5390	4	0.6	0.0	5391.0	0.84747696
5390	4	0.6	0.1	5391.0	0.84628695
5390	4	0.6	0.2	5391.0	0.847306
5390	4	0.6	0.30000000000000004	5307.3335	0.8484397
5390	4	0.6	0.4	4579.3335	0.8508803
5390	4	0.7	0.0	5391.0	0.81887645
5390	4	0.7	0.1	5391.0	0.8182919
5390	4	0.7	0.2	5391.0	0.8220777
5390	4	0.7	0.30000000000000004	5391.0	0.83249545
5390	4	0.7	0.4	5391.0	0.8353429
5390	4	0.7	0.5	4883.6665	0.8360302
5390	4	0.7999999999999999	0.0	5391.0	0.7644054
5390	4	0.7999999999999999	0.1	5391.0	0.7595808
5390	4	0.7999999999999999	0.2	5391.0	0.76842576
5390	4	0.7999999999999999	0.30000000000000004	5391.0	0.7733175
5390	4	0.7999999999999999	0.4	5391.0	0.774097
5390	4	0.7999999999999999	0.5	5391.0	0.7837877
5390	4	0.7999999999999999	0.6	5336.6665	0.7801716
5390	4	0.8999999999999999	0.0	5391.0	0.6221676
5390	4	0.8999999999999999	0.1	5391.0	0.6294568
5390	4	0.8999999999999999	0.2	5391.0	0.6208157
5390	4	0.8999999999999999	0.30000000000000004	5391.0	0.632169
5390	4	0.8999999999999999	0.4	5391.0	0.6326409
5390	4	0.8999999999999999	0.5	5391.0	0.6392613
5390	4	0.8999999999999999	0.6	5391.0	0.652261
5390	4	0.8999999999999999	0.7	5391.0	0.6640829
5390	4	0.9999999999999999	0.0	5391.0	0.4085151
5390	4	0.9999999999999999	0.1	5391.0	0.4151192
5390	4	0.9999999999999999	0.2	5391.0	0.4218537
5390	4	0.9999999999999999	0.30000000000000004	5391.0	0.4341787
5390	4	0.9999999999999999	0.4	5391.0	0.4468274
5390	4	0.9999999999999999	0.5	5391.0	0.4476613
5390	4	0.9999999999999999	0.6	5391.0	0.45023927
5390	4	0.9999999999999999	0.7	5391.0	0.47283468
5390	4	0.9999999999999999	0.7999999999999999	2377.0	0.700393
5390	5	0.2	0.0	5391.0	0.8342374
5390	5	0.30000000000000004	0.0	5391.0	0.8545728
5390	5	0.30000000000000004	0.1	5391.0	0.85734457
5390	5	0.30000000000000004	0.2	3475.6667	0.8351353
5390	5	0.4	0.0	5391.0	0.8656464
5390	5	0.4	0.1	5391.0	0.8677018
5390	5	0.4	0.2	5391.0	0.8650543
5390	5	0.5	0.0	5391.0	0.8572886
5390	5	0.5	0.1	5391.0	0.85828394
5390	5	0.5	0.2	5391.0	0.86201805
5390	5	0.5	0.30000000000000004	5385.3335	0.8632942
5390	5	0.6	0.0	5391.0	0.84263587
5390	5	0.6	0.1	5391.0	0.84712654
5390	5	0.6	0.2	5391.0	0.8497754
5390	5	0.6	0.30000000000000004	5391.0	0.8542759
5390	5	0.6	0.4	5083.6665	0.8528897
5390	5	0.7	0.0	5391.0	0.81742877
5390	5	0.7	0.1	5391.0	0.81819564
5390	5	0.7	0.2	5391.0	0.8175227
5390	5	0.7	0.30000000000000004	5391.0	0.8244729
5390	5	0.7	0.4	5391.0	0.82543683
5390	5	0.7	0.5	5391.0	0.8363597
5390	5	0.7999999999999999	0.0	5391.0	0.7628185
5390	5	0.7999999999999999	0.1	5391.0	0.7630444
5390	5	0.7999999999999999	0.2	5391.0	0.76257706
5390	5	0.7999999999999999	0.30000000000000004	5391.0	0.7715213
5390	5	0.7999999999999999	0.4	5391.0	0.77050143
5390	5	0.7999999999999999	0.5	5391.0	0.7809598
5390	5	0.7999999999999999	0.6	5391.0	0.78470117
5390	5	0.8999999999999999	0.0	5391.0	0.62648135
5390	5	0.8999999999999999	0.1	5391.0	0.62914044
5390	5	0.8999999999999999	0.2	5391.0	0.62484556
5390	5	0.8999999999999999	0.30000000000000004	5391.0	0.6293662
5390	5	0.8999999999999999	0.4	5391.0	0.62303334
5390	5	0.8999999999999999	0.5	5391.0	0.6245261
5390	5	0.8999999999999999	0.6	5391.0	0.62741715
5390	5	0.8999999999999999	0.7	5391.0	0.6515681
5390	5	0.9999999999999999	0.0	5391.0	0.4174863
5390	5	0.9999999999999999	0.1	5391.0	0.40034604
5390	5	0.9999999999999999	0.2	5391.0	0.43059602
5390	5	0.9999999999999999	0.30000000000000004	5391.0	0.41812983
5390	5	0.9999999999999999	0.4	5391.0	0.41697326
5390	5	0.9999999999999999	0.5	5391.0	0.4400352
5390	5	0.9999999999999999	0.6	5391.0	0.42047158
5390	5	0.9999999999999999	0.7	5391.0	0.46189418
5390	5	0.9999999999999999	0.7999999999999999	5391.0	0.4705132
5390	6	0.2	0.0	5391.0	0.82960516
5390	6	0.30000000000000004	0.0	5391.0	0.8559699
5390	6	0.30000000000000004	0.1	5391.0	0.85859054
5390	6	0.30000000000000004	0.2	3563.0	0.83691937
5390	6	0.4	0.0	5391.0	0.86188626
5390	6	0.4	0.1	5391.0	0.86406493
5390	6	0.4	0.2	5391.0	0.8650505
5390	6	0.5	0.0	5391.0	0.85481983
5390	6	0.5	0.1	5391.0	0.8580529
5390	6	0.5	0.2	5391.0	0.8623829
5390	6	0.5	0.30000000000000004	5391.0	0.8618091
5390	6	0.6	0.0	5391.0	0.847573
5390	6	0.6	0.1	5391.0	0.8447283
5390	6	0.6	0.2	5391.0	0.84854215
5390	6	0.6	0.30000000000000004	5391.0	0.851593
5390	6	0.6	0.4	5329.3335	0.85256654
5390	6	0.7	0.0	5391.0	0.81981176
5390	6	0.7	0.1	5391.0	0.8147611
5390	6	0.7	0.2	5391.0	0.8196704
5390	6	0.7	0.30000000000000004	5391.0	0.82408494
5390	6	0.7	0.4	5391.0	0.8262332
5390	6	0.7	0.5	5391.0	0.8306446
5390	6	0.7999999999999999	0.0	5391.0	0.7618613
5390	6	0.7999999999999999	0.1	5391.0	0.76114005
5390	6	0.7999999999999999	0.2	5391.0	0.76586103
5390	6	0.7999999999999999	0.30000000000000004	5391.0	0.7640006
5390	6	0.7999999999999999	0.4	5391.0	0.7652533
5390	6	0.7999999999999999	0.5	5391.0	0.769654
5390	6	0.7999999999999999	0.6	5391.0	0.7836434
5390	6	0.8999999999999999	0.0	5391.0	0.62146884
5390	6	0.8999999999999999	0.1	5391.0	0.61705154
5390	6	0.8999999999999999	0.2	5391.0	0.62165487
5390	6	0.8999999999999999	0.30000000000000004	5391.0	0.62013793
5390	6	0.8999999999999999	0.4	5391.0	0.6292022
5390	6	0.8999999999999999	0.5	5391.0	0.6211533
5390	6	0.8999999999999999	0.6	5391.0	0.62760884
5390	6	0.8999999999999999	0.7	5391.0	0.63840526
5390	6	0.9999999999999999	0.0	5391.0	0.39237234
5390	6	0.9999999999999999	0.1	5391.0	0.39409623
5390	6	0.9999999999999999	0.2	5391.0	0.39515015
5390	6	0.9999999999999999	0.30000000000000004	5391.0	0.39837494
5390	6	0.9999999999999999	0.4	5391.0	0.397413
5390	6	0.9999999999999999	0.5	5391.0	0.39997938
5390	6	0.9999999999999999	0.6	5391.0	0.40706825
5390	6	0.9999999999999999	0.7	5391.0	0.4135133
5390	6	0.9999999999999999	0.7999999999999999	5391.0	0.42721692
5390	7	0.2	0.0	5391.0	0.83202547
5390	7	0.30000000000000004	0.0	5391.0	0.8556838
5390	7	0.30000000000000004	0.1	5391.0	0.8565666
5390	7	0.30000000000000004	0.2	5391.0	0.85850805
5390	7	0.4	0.0	5391.0	0.8660616
5390	7	0.4	0.1	5391.0	0.86652726
5390	7	0.4	0.2	5391.0	0.86698586
5390	7	0.5	0.0	5391.0	0.8583494
5390	7	0.5	0.1	5391.0	0.8586586
5390	7	0.5	0.2	5391.0	0.85867995
5390	7	0.5	0.30000000000000004	5391.0	0.86229926
5390	7	0.6	0.0	5391.0	0.8441305
5390	7	0.6	0.1	5391.0	0.8447852
5390	7	0.6	0.2	5391.0	0.84856635
5390	7	0.6	0.30000000000000004	5391.0	0.849883
5390	7	0.6	0.4	5391.0	0.8528161
5390	7	0.7	0.0	5391.0	0.8202365
5390	7	0.7	0.1	5391.0	0.8171215
5390	7	0.7	0.2	5391.0	0.819236
5390	7	0.7	0.30000000000000004	5391.0	0.8231387
5390	7	0.7	0.4	5391.0	0.8220675
5390	7	0.7	0.5	5391.0	0.82943696
5390	7	0.7999999999999999	0.0	5391.0	0.7604324
5390	7	0.7999999999999999	0.1	5391.0	0.75995797
5390	7	0.7999999999999999	0.2	5391.0	0.76264954
5390	7	0.7999999999999999	0.30000000000000004	5391.0	0.7653961
5390	7	0.7999999999999999	0.4	5391.0	0.7658878
5390	7	0.7999999999999999	0.5	5391.0	0.7654969
5390	7	0.7999999999999999	0.6	5391.0	0.77190465
5390	7	0.8999999999999999	0.0	5391.0	0.60745555
5390	7	0.8999999999999999	0.1	5391.0	0.6191512
5390	7	0.8999999999999999	0.2	5391.0	0.62088436
5390	7	0.8999999999999999	0.30000000000000004	5391.0	0.6141861
5390	7	0.8999999999999999	0.4	5391.0	0.6257592
5390	7	0.8999999999999999	0.5	5391.0	0.62067676
5390	7	0.8999999999999999	0.6	5391.0	0.616364
5390	7	0.8999999999999999	0.7	5391.0	0.626964
5390	7	0.9999999999999999	0.0	5391.0	0.39557877
5390	7	0.9999999999999999	0.1	5391.0	0.37880814
5390	7	0.9999999999999999	0.2	5391.0	0.40371862
5390	7	0.9999999999999999	0.30000000000000004	5391.0	0.39627656
5390	7	0.9999999999999999	0.4	5391.0	0.41355136
5390	7	0.9999999999999999	0.5	5391.0	0.40540734
5390	7	0.9999999999999999	0.6	5391.0	0.40881205
5390	7	0.9999999999999999	0.7	5391.0	0.3987429
5390	7	0.9999999999999999	0.7999999999999999	5391.0	0.4360266
