MaxCost 	 MinTurkers 	 MinAcceptance 	 MaxRejection 	 AverageCost 	 AverageF
2156	4	0.7999999999999999	0.0	2157.0	0.7526224
2156	4	0.7999999999999999	0.1	2157.0	0.744014
2156	4	0.7999999999999999	0.2	2157.0	0.7539949
2156	4	0.7999999999999999	0.30000000000000004	2157.0	0.74854344
2156	4	0.7999999999999999	0.4	2157.0	0.7601054
2156	4	0.7999999999999999	0.5	2157.0	0.7522313
2156	4	0.7999999999999999	0.6	2157.0	0.76123077
2156	4	0.8999999999999999	0.0	2157.0	0.71336055
2156	4	0.8999999999999999	0.1	2157.0	0.72195023
2156	4	0.8999999999999999	0.2	2157.0	0.71873254
2156	4	0.8999999999999999	0.30000000000000004	2157.0	0.71454304
2156	4	0.8999999999999999	0.4	2157.0	0.7162896
2156	4	0.8999999999999999	0.5	2157.0	0.7111192
2156	4	0.8999999999999999	0.6	2157.0	0.7077921
2156	4	0.8999999999999999	0.7	2157.0	0.71180934
2156	4	0.9999999999999999	0.0	2157.0	0.66788465
2156	4	0.9999999999999999	0.1	2157.0	0.6685398
2156	4	0.9999999999999999	0.2	2157.0	0.6752305
2156	4	0.9999999999999999	0.30000000000000004	2157.0	0.6752467
2156	4	0.9999999999999999	0.4	2157.0	0.68554336
2156	4	0.9999999999999999	0.5	2157.0	0.6767046
2156	4	0.9999999999999999	0.6	2157.0	0.6836887
2156	4	0.9999999999999999	0.7	2157.0	0.68210405
2156	4	0.9999999999999999	0.7999999999999999	2157.0	0.7103949
2156	5	0.2	0.0	2157.0	0.7849078
2156	5	0.30000000000000004	0.0	2157.0	0.8066419
2156	5	0.30000000000000004	0.1	2157.0	0.8031308
2156	5	0.30000000000000004	0.2	2157.0	0.8037893
2156	5	0.4	0.0	2157.0	0.8274121
2156	5	0.4	0.1	2157.0	0.821002
2156	5	0.4	0.2	2157.0	0.8277788
2156	5	0.5	0.0	2157.0	0.8182997
2156	5	0.5	0.1	2157.0	0.8184705
2156	5	0.5	0.2	2157.0	0.8218355
2156	5	0.5	0.30000000000000004	2157.0	0.82584935
2156	5	0.6	0.0	2157.0	0.81783986
2156	5	0.6	0.1	2157.0	0.81637
2156	5	0.6	0.2	2157.0	0.82360107
2156	5	0.6	0.30000000000000004	2157.0	0.82538795
2156	5	0.6	0.4	2157.0	0.81948614
2156	5	0.7	0.0	2157.0	0.78453064
2156	5	0.7	0.1	2157.0	0.77815026
2156	5	0.7	0.2	2157.0	0.78483915
2156	5	0.7	0.30000000000000004	2157.0	0.78395253
2156	5	0.7	0.4	2157.0	0.7881425
2156	5	0.7	0.5	2157.0	0.78214216
2156	5	0.7999999999999999	0.0	2157.0	0.7537182
2156	5	0.7999999999999999	0.1	2157.0	0.75273395
2156	5	0.7999999999999999	0.2	2157.0	0.7508306
2156	5	0.7999999999999999	0.30000000000000004	2157.0	0.75709325
2156	5	0.7999999999999999	0.4	2157.0	0.7599041
2156	5	0.7999999999999999	0.5	2157.0	0.7580671
2156	5	0.7999999999999999	0.6	2157.0	0.75559896
2156	5	0.8999999999999999	0.0	2157.0	0.72005504
2156	5	0.8999999999999999	0.1	2157.0	0.7155455
2156	5	0.8999999999999999	0.2	2157.0	0.7165262
2156	5	0.8999999999999999	0.30000000000000004	2157.0	0.7065639
2156	5	0.8999999999999999	0.4	2157.0	0.72579724
2156	5	0.8999999999999999	0.5	2157.0	0.71834165
2156	5	0.8999999999999999	0.6	2157.0	0.7186571
2156	5	0.8999999999999999	0.7	2157.0	0.7176895
2156	5	0.9999999999999999	0.0	2157.0	0.683059
2156	5	0.9999999999999999	0.1	2157.0	0.6750074
2156	5	0.9999999999999999	0.2	2157.0	0.66957814
2156	5	0.9999999999999999	0.30000000000000004	2157.0	0.67790014
2156	5	0.9999999999999999	0.4	2157.0	0.67739266
2156	5	0.9999999999999999	0.5	2157.0	0.66993576
2156	5	0.9999999999999999	0.6	2157.0	0.6765371
2156	5	0.9999999999999999	0.7	2157.0	0.674819
2156	5	0.9999999999999999	0.7999999999999999	2157.0	0.6843088
2156	6	0.2	0.0	2157.0	0.7802599
2156	6	0.30000000000000004	0.0	2157.0	0.80123
2156	6	0.30000000000000004	0.1	2157.0	0.8015731
2156	6	0.30000000000000004	0.2	2157.0	0.8140829
2156	6	0.4	0.0	2157.0	0.83011293
2156	6	0.4	0.1	2157.0	0.82731277
2156	6	0.4	0.2	2157.0	0.82305795
2156	6	0.5	0.0	2157.0	0.8170872
2156	6	0.5	0.1	2157.0	0.8148591
2156	6	0.5	0.2	2157.0	0.8196972
2156	6	0.5	0.30000000000000004	2157.0	0.8179755
2156	6	0.6	0.0	2157.0	0.8156163
2156	6	0.6	0.1	2157.0	0.81891376
2156	6	0.6	0.2	2157.0	0.81913453
2156	6	0.6	0.30000000000000004	2157.0	0.820816
2156	6	0.6	0.4	2157.0	0.8177125
2156	6	0.7	0.0	2157.0	0.7801445
2156	6	0.7	0.1	2157.0	0.7849705
2156	6	0.7	0.2	2157.0	0.78062934
2156	6	0.7	0.30000000000000004	2157.0	0.78756875
2156	6	0.7	0.4	2157.0	0.77614164
2156	6	0.7	0.5	2157.0	0.7890045
2156	6	0.7999999999999999	0.0	2157.0	0.7466936
2156	6	0.7999999999999999	0.1	2157.0	0.75367594
2156	6	0.7999999999999999	0.2	2157.0	0.74999315
2156	6	0.7999999999999999	0.30000000000000004	2157.0	0.75183827
2156	6	0.7999999999999999	0.4	2157.0	0.75734997
2156	6	0.7999999999999999	0.5	2157.0	0.7566206
2156	6	0.7999999999999999	0.6	2157.0	0.748782
2156	6	0.8999999999999999	0.0	2157.0	0.71052665
2156	6	0.8999999999999999	0.1	2157.0	0.7122517
2156	6	0.8999999999999999	0.2	2157.0	0.71990615
2156	6	0.8999999999999999	0.30000000000000004	2157.0	0.71059036
2156	6	0.8999999999999999	0.4	2157.0	0.71290594
2156	6	0.8999999999999999	0.5	2157.0	0.71607953
2156	6	0.8999999999999999	0.6	2157.0	0.7056381
2156	6	0.8999999999999999	0.7	2157.0	0.710933
2156	6	0.9999999999999999	0.0	2157.0	0.6684308
2156	6	0.9999999999999999	0.1	2157.0	0.67457724
2156	6	0.9999999999999999	0.2	2157.0	0.6729321
2156	6	0.9999999999999999	0.30000000000000004	2157.0	0.6804323
2156	6	0.9999999999999999	0.4	2157.0	0.6688707
2156	6	0.9999999999999999	0.5	2157.0	0.6684386
2156	6	0.9999999999999999	0.6	2157.0	0.6803243
2156	6	0.9999999999999999	0.7	2157.0	0.6750829
2156	6	0.9999999999999999	0.7999999999999999	2157.0	0.6718139
2156	7	0.2	0.0	2157.0	0.7804052
2156	7	0.30000000000000004	0.0	2157.0	0.79981136
2156	7	0.30000000000000004	0.1	2157.0	0.80898404
2156	7	0.30000000000000004	0.2	2157.0	0.80328625
2156	7	0.4	0.0	2157.0	0.81811047
2156	7	0.4	0.1	2157.0	0.8221237
2156	7	0.4	0.2	2157.0	0.8305666
2156	7	0.5	0.0	2157.0	0.8152456
2156	7	0.5	0.1	2157.0	0.82124573
2156	7	0.5	0.2	2157.0	0.81586
2156	7	0.5	0.30000000000000004	2157.0	0.82350844
2156	7	0.6	0.0	2157.0	0.8160444
2156	7	0.6	0.1	2157.0	0.8144005
2156	7	0.6	0.2	2157.0	0.8229762
2156	7	0.6	0.30000000000000004	2157.0	0.8221347
2156	7	0.6	0.4	2157.0	0.8216283
2156	7	0.7	0.0	2157.0	0.7812629
2156	7	0.7	0.1	2157.0	0.7823507
2156	7	0.7	0.2	2157.0	0.7776542
2156	7	0.7	0.30000000000000004	2157.0	0.78322095
2156	7	0.7	0.4	2157.0	0.78746873
2156	7	0.7	0.5	2157.0	0.78802395
2156	7	0.7999999999999999	0.0	2157.0	0.75380856
2156	7	0.7999999999999999	0.1	2157.0	0.7590855
2156	7	0.7999999999999999	0.2	2157.0	0.7570937
2156	7	0.7999999999999999	0.30000000000000004	2157.0	0.75615984
2156	7	0.7999999999999999	0.4	2157.0	0.74672765
2156	7	0.7999999999999999	0.5	2157.0	0.7520121
2156	7	0.7999999999999999	0.6	2157.0	0.75681305
2156	7	0.8999999999999999	0.0	2157.0	0.7160837
2156	7	0.8999999999999999	0.1	2157.0	0.7137213
2156	7	0.8999999999999999	0.2	2157.0	0.71686524
2156	7	0.8999999999999999	0.30000000000000004	2157.0	0.71375483
2156	7	0.8999999999999999	0.4	2157.0	0.7145395
2156	7	0.8999999999999999	0.5	2157.0	0.71286297
2156	7	0.8999999999999999	0.6	2157.0	0.71144104
2156	7	0.8999999999999999	0.7	2157.0	0.7075382
2156	7	0.9999999999999999	0.0	2157.0	0.675585
2156	7	0.9999999999999999	0.1	2157.0	0.6627166
2156	7	0.9999999999999999	0.2	2157.0	0.67782825
2156	7	0.9999999999999999	0.30000000000000004	2157.0	0.6693602
2156	7	0.9999999999999999	0.4	2157.0	0.66724616
2156	7	0.9999999999999999	0.5	2157.0	0.6697769
2156	7	0.9999999999999999	0.6	2157.0	0.67247564
2156	7	0.9999999999999999	0.7	2157.0	0.6752319
2156	7	0.9999999999999999	0.7999999999999999	2157.0	0.6613007
