MaxCost 	 MinTurkers 	 MinAcceptance 	 MaxRejection 	 AverageCost 	 AverageF
8085	3	0.8999999999999999	0.6	6736.3335	0.6803587
8085	3	0.8999999999999999	0.7	1784.0	0.73444337
8085	3	0.9999999999999999	0.0	8086.0	0.16175327
8085	3	0.9999999999999999	0.1	8086.0	0.17011388
8085	3	0.9999999999999999	0.2	8086.0	0.18079473
8085	3	0.9999999999999999	0.30000000000000004	8005.0	0.20606618
8085	3	0.9999999999999999	0.4	7459.0	0.2464323
8085	3	0.9999999999999999	0.5	7711.0	0.24356729
8085	3	0.9999999999999999	0.6	7083.6665	0.2907026
8085	3	0.9999999999999999	0.7	1784.0	0.735692
8085	3	0.9999999999999999	0.7999999999999999	1784.0	0.7375918
8085	4	0.2	0.0	2377.0	0.74717635
8085	4	0.30000000000000004	0.0	7810.3335	0.86028403
8085	4	0.30000000000000004	0.1	7203.3335	0.8605855
8085	4	0.30000000000000004	0.2	3336.6667	0.8353265
8085	4	0.4	0.0	7968.3335	0.86708975
8085	4	0.4	0.1	7519.6665	0.86747915
8085	4	0.4	0.2	5863.0	0.865637
8085	4	0.5	0.0	8056.0	0.86270493
8085	4	0.5	0.1	8032.6665	0.8628986
8085	4	0.5	0.2	6970.0	0.8638156
8085	4	0.5	0.30000000000000004	5049.3335	0.8613499
8085	4	0.6	0.0	8083.3335	0.8460379
8085	4	0.6	0.1	8076.0	0.8458306
8085	4	0.6	0.2	7202.6665	0.8470153
8085	4	0.6	0.30000000000000004	5300.6665	0.85041016
8085	4	0.6	0.4	4523.0	0.8523882
8085	4	0.7	0.0	8086.0	0.82817584
8085	4	0.7	0.1	8067.6665	0.8283221
8085	4	0.7	0.2	7452.0	0.829981
8085	4	0.7	0.30000000000000004	5981.6665	0.8343641
8085	4	0.7	0.4	5701.0	0.8353428
8085	4	0.7	0.5	4889.3335	0.8370588
8085	4	0.7999999999999999	0.0	8086.0	0.7541116
8085	4	0.7999999999999999	0.1	8086.0	0.7525387
8085	4	0.7999999999999999	0.2	7814.0	0.7531748
8085	4	0.7999999999999999	0.30000000000000004	7217.6665	0.7604358
8085	4	0.7999999999999999	0.4	6960.3335	0.7635017
8085	4	0.7999999999999999	0.5	6198.3335	0.7706154
8085	4	0.7999999999999999	0.6	5131.6665	0.77979356
8085	4	0.8999999999999999	0.0	8086.0	0.66394764
8085	4	0.8999999999999999	0.1	8086.0	0.66942817
8085	4	0.8999999999999999	0.2	8086.0	0.66638523
8085	4	0.8999999999999999	0.30000000000000004	8086.0	0.66324335
8085	4	0.8999999999999999	0.4	8043.0	0.66383183
8085	4	0.8999999999999999	0.5	7950.0	0.6640873
8085	4	0.8999999999999999	0.6	7360.3335	0.6715899
8085	4	0.8999999999999999	0.7	6810.3335	0.6777458
8085	4	0.9999999999999999	0.0	8086.0	0.17246096
8085	4	0.9999999999999999	0.1	8086.0	0.17422397
8085	4	0.9999999999999999	0.2	8086.0	0.169946
8085	4	0.9999999999999999	0.30000000000000004	8086.0	0.17893235
8085	4	0.9999999999999999	0.4	8086.0	0.17619175
8085	4	0.9999999999999999	0.5	8075.6665	0.18396337
8085	4	0.9999999999999999	0.6	7602.6665	0.2422586
8085	4	0.9999999999999999	0.7	7105.3335	0.29685855
8085	4	0.9999999999999999	0.7999999999999999	2377.0	0.69917804
8085	5	0.2	0.0	8086.0	0.8418154
8085	5	0.30000000000000004	0.0	8086.0	0.86114454
8085	5	0.30000000000000004	0.1	7452.6665	0.8602093
8085	5	0.30000000000000004	0.2	3474.3333	0.8353706
8085	5	0.4	0.0	8086.0	0.8675663
8085	5	0.4	0.1	7859.3335	0.86783284
8085	5	0.4	0.2	6083.0	0.8657515
8085	5	0.5	0.0	8086.0	0.86262363
8085	5	0.5	0.1	8086.0	0.8627827
8085	5	0.5	0.2	7095.0	0.8628211
8085	5	0.5	0.30000000000000004	5469.0	0.862689
8085	5	0.6	0.0	8086.0	0.8487229
8085	5	0.6	0.1	8086.0	0.8477941
8085	5	0.6	0.2	7068.0	0.8477447
8085	5	0.6	0.30000000000000004	5855.6665	0.8509281
8085	5	0.6	0.4	4913.0	0.85379547
8085	5	0.7	0.0	8086.0	0.82664824
8085	5	0.7	0.1	8086.0	0.8295719
8085	5	0.7	0.2	7567.3335	0.82899934
8085	5	0.7	0.30000000000000004	6613.0	0.8309918
8085	5	0.7	0.4	6394.6665	0.83200383
8085	5	0.7	0.5	5404.0	0.8357497
8085	5	0.7999999999999999	0.0	8086.0	0.7546725
8085	5	0.7999999999999999	0.1	8086.0	0.7530187
8085	5	0.7999999999999999	0.2	7894.3335	0.7523528
8085	5	0.7999999999999999	0.30000000000000004	7334.3335	0.7588646
8085	5	0.7999999999999999	0.4	6992.6665	0.7626393
8085	5	0.7999999999999999	0.5	6359.6665	0.76974684
8085	5	0.7999999999999999	0.6	5750.6665	0.77744037
8085	5	0.8999999999999999	0.0	8086.0	0.6679373
8085	5	0.8999999999999999	0.1	8086.0	0.6667786
8085	5	0.8999999999999999	0.2	8086.0	0.6646214
8085	5	0.8999999999999999	0.30000000000000004	8086.0	0.6640847
8085	5	0.8999999999999999	0.4	8086.0	0.66669255
8085	5	0.8999999999999999	0.5	8086.0	0.6621738
8085	5	0.8999999999999999	0.6	7916.0	0.6650117
8085	5	0.8999999999999999	0.7	7077.6665	0.6714816
8085	5	0.9999999999999999	0.0	8086.0	0.15662335
8085	5	0.9999999999999999	0.1	8086.0	0.15473993
8085	5	0.9999999999999999	0.2	8086.0	0.18669713
8085	5	0.9999999999999999	0.30000000000000004	8086.0	0.16263704
8085	5	0.9999999999999999	0.4	8086.0	0.15332334
8085	5	0.9999999999999999	0.5	8086.0	0.17551742
8085	5	0.9999999999999999	0.6	8086.0	0.16219349
8085	5	0.9999999999999999	0.7	7568.3335	0.22881603
8085	5	0.9999999999999999	0.7999999999999999	7152.3335	0.28885022
8085	6	0.2	0.0	8086.0	0.84110594
8085	6	0.30000000000000004	0.0	8086.0	0.8610785
8085	6	0.30000000000000004	0.1	7726.6665	0.86123013
8085	6	0.30000000000000004	0.2	3563.0	0.83598536
8085	6	0.4	0.0	8086.0	0.8675747
8085	6	0.4	0.1	8040.6665	0.8677823
8085	6	0.4	0.2	6182.0	0.86623853
8085	6	0.5	0.0	8086.0	0.8612928
8085	6	0.5	0.1	8086.0	0.86178154
8085	6	0.5	0.2	7025.0	0.86367106
8085	6	0.5	0.30000000000000004	5946.3335	0.8642051
8085	6	0.6	0.0	8086.0	0.8497599
8085	6	0.6	0.1	8086.0	0.84935206
8085	6	0.6	0.2	7179.6665	0.8473809
8085	6	0.6	0.30000000000000004	6463.0	0.84830946
8085	6	0.6	0.4	5378.6665	0.85144967
8085	6	0.7	0.0	8086.0	0.8261828
8085	6	0.7	0.1	8086.0	0.82634526
8085	6	0.7	0.2	7620.3335	0.82898706
8085	6	0.7	0.30000000000000004	7050.3335	0.8306624
8085	6	0.7	0.4	6683.0	0.8317569
8085	6	0.7	0.5	5836.6665	0.83548737
8085	6	0.7999999999999999	0.0	8086.0	0.75502414
8085	6	0.7999999999999999	0.1	8086.0	0.75390196
8085	6	0.7999999999999999	0.2	7962.6665	0.7527109
8085	6	0.7999999999999999	0.30000000000000004	7715.3335	0.75483054
8085	6	0.7999999999999999	0.4	7426.3335	0.7582178
8085	6	0.7999999999999999	0.5	7234.3335	0.76225215
8085	6	0.7999999999999999	0.6	6120.0	0.774293
8085	6	0.8999999999999999	0.0	8086.0	0.6693514
8085	6	0.8999999999999999	0.1	8086.0	0.6685717
8085	6	0.8999999999999999	0.2	8086.0	0.66792196
8085	6	0.8999999999999999	0.30000000000000004	8086.0	0.66610104
8085	6	0.8999999999999999	0.4	8086.0	0.66618377
8085	6	0.8999999999999999	0.5	8086.0	0.6637461
8085	6	0.8999999999999999	0.6	7974.3335	0.66332793
8085	6	0.8999999999999999	0.7	7490.3335	0.6676722
8085	6	0.9999999999999999	0.0	8086.0	0.18116383
8085	6	0.9999999999999999	0.1	8086.0	0.20024674
8085	6	0.9999999999999999	0.2	8086.0	0.19689876
8085	6	0.9999999999999999	0.30000000000000004	8086.0	0.18524848
8085	6	0.9999999999999999	0.4	8086.0	0.18530637
8085	6	0.9999999999999999	0.5	8086.0	0.16017605
8085	6	0.9999999999999999	0.6	8086.0	0.18996036
8085	6	0.9999999999999999	0.7	8086.0	0.1666499
8085	6	0.9999999999999999	0.7999999999999999	7983.0	0.21801202
8085	7	0.2	0.0	8086.0	0.8359513
8085	7	0.30000000000000004	0.0	8086.0	0.86044365
8085	7	0.30000000000000004	0.1	8032.3335	0.86185145
8085	7	0.30000000000000004	0.2	6151.3335	0.8588764
8085	7	0.4	0.0	8086.0	0.8674397
8085	7	0.4	0.1	8078.3335	0.8677182
8085	7	0.4	0.2	6608.6665	0.8657045
8085	7	0.5	0.0	8086.0	0.8626223
8085	7	0.5	0.1	8086.0	0.86201364
8085	7	0.5	0.2	7400.6665	0.8637791
8085	7	0.5	0.30000000000000004	6226.3335	0.86321634
8085	7	0.6	0.0	8086.0	0.8496423
8085	7	0.6	0.1	8086.0	0.8487236
8085	7	0.6	0.2	7595.6665	0.8468712
8085	7	0.6	0.30000000000000004	6784.3335	0.8479826
8085	7	0.6	0.4	6053.3335	0.85038203
8085	7	0.7	0.0	8086.0	0.8252723
8085	7	0.7	0.1	8086.0	0.8277709
8085	7	0.7	0.2	7940.0	0.8281228
8085	7	0.7	0.30000000000000004	7164.0	0.83178514
8085	7	0.7	0.4	6780.0	0.8321504
8085	7	0.7	0.5	6091.6665	0.8346381
8085	7	0.7999999999999999	0.0	8086.0	0.75729936
8085	7	0.7999999999999999	0.1	8086.0	0.7561032
8085	7	0.7999999999999999	0.2	8086.0	0.75255156
8085	7	0.7999999999999999	0.30000000000000004	7967.0	0.75191593
8085	7	0.7999999999999999	0.4	7728.0	0.7542079
8085	7	0.7999999999999999	0.5	7426.0	0.7586427
8085	7	0.7999999999999999	0.6	6587.0	0.7653916
8085	7	0.8999999999999999	0.0	8086.0	0.6652085
8085	7	0.8999999999999999	0.1	8086.0	0.666918
8085	7	0.8999999999999999	0.2	8086.0	0.6658223
8085	7	0.8999999999999999	0.30000000000000004	8086.0	0.666357
8085	7	0.8999999999999999	0.4	8086.0	0.6672813
8085	7	0.8999999999999999	0.5	8086.0	0.66683704
8085	7	0.8999999999999999	0.6	8086.0	0.66242784
8085	7	0.8999999999999999	0.7	7998.0	0.66422457
8085	7	0.9999999999999999	0.0	8086.0	0.18630446
8085	7	0.9999999999999999	0.1	8086.0	0.18292616
8085	7	0.9999999999999999	0.2	8086.0	0.19057624
8085	7	0.9999999999999999	0.30000000000000004	8086.0	0.19089107
8085	7	0.9999999999999999	0.4	8086.0	0.18386485
8085	7	0.9999999999999999	0.5	8086.0	0.1846021
8085	7	0.9999999999999999	0.6	8086.0	0.18674813
8085	7	0.9999999999999999	0.7	8086.0	0.16477877
8085	7	0.9999999999999999	0.7999999999999999	8014.6665	0.2230026
